searge,name,side,desc
LanServerDetector$LanServerList.field_77555_b,field_77555_b,0,
LanServerDetector$LanServerList.field_77556_a,field_77556_a,0,
LanServerInfo.field_77490_b,field_77490_b,0,
LanServerInfo.field_77491_c,field_77491_c,0,
LanServerInfo.field_77492_a,field_77492_a,0,
LanServerPingThread.field_148657_b,field_148657_b,0,
LanServerPingThread.field_148658_a,field_148658_a,0,
LanServerPingThread.field_77526_d,field_77526_d,0,
LanServerPingThread.field_77527_e,field_77527_e,0,
LanServerPingThread.field_77528_b,field_77528_b,0,
LanServerPingThread.field_77529_c,field_77529_c,0,
LanternBlock.field_220278_a,field_220278_a,2,
LanternBlock.field_220279_b,field_220279_b,2,
LanternBlock.field_220280_c,field_220280_c,2,
LargeExplosionParticle$Factory.field_217531_a,field_217531_a,0,
LargeExplosionParticle.field_217582_C,field_217582_C,0,
LargeSmokeParticle$Factory.field_217535_a,field_217535_a,0,
LavaParticle$Factory.field_217534_a,field_217534_a,0,
LayeredColorMaskTexture.field_174947_f,field_174947_f,0,
LayeredColorMaskTexture.field_174948_g,field_174948_g,0,
LayeredColorMaskTexture.field_174949_h,field_174949_h,0,
LayeredColorMaskTexture.field_174950_i,field_174950_i,0,
LayeredTexture.field_110567_b,field_110567_b,0,
LayeredTexture.field_147638_c,field_147638_c,0,
Layer.field_215741_a,field_215741_a,2,
Layer.field_215742_b,field_215742_b,2,
LayerRenderer.field_215335_a,field_215335_a,0,
LayerUtil.field_202830_a,field_202830_a,2,
LayerUtil.field_202831_b,field_202831_b,2,
LayerUtil.field_202832_c,field_202832_c,2,
LayerUtil.field_203632_a,field_203632_a,2,
LayerUtil.field_203633_b,field_203633_b,2,
LayerUtil.field_203634_d,field_203634_d,2,
LayerUtil.field_203635_f,field_203635_f,2,
LayerUtil.field_203636_g,field_203636_g,2,
LayerUtil.field_203637_i,field_203637_i,2,
LayerUtil.field_203638_j,field_203638_j,2,
LazyArea.field_202681_a,field_202681_a,2,
LazyArea.field_202682_b,field_202682_b,2,
LazyArea.field_202683_c,field_202683_c,2,
LazyAreaLayerContext.field_202703_b,field_202703_b,2,
LazyAreaLayerContext.field_202704_c,field_202704_c,2,
LazyAreaLayerContext.field_215717_a,field_215717_a,2,
LazyAreaLayerContext.field_215718_b,field_215718_b,2,
LazyAreaLayerContext.field_215719_e,field_215719_e,2,
LazyAreaLayerContext.field_215720_f,field_215720_f,2,
LazyLoadBase.field_179283_a,field_179283_a,2,
LazyLoadBase.field_201152_a,field_201152_a,2,
LeapAtTargetGoal.field_75326_b,field_75326_b,2,
LeapAtTargetGoal.field_75327_c,field_75327_c,2,
LeapAtTargetGoal.field_75328_a,field_75328_a,2,
LeashKnotModel.field_110723_a,field_110723_a,0,
LeashKnotRenderer.field_110801_f,field_110801_f,0,
LeashKnotRenderer.field_110802_a,field_110802_a,0,
LeatherHorseArmorLayer.field_215341_a,field_215341_a,0,
LeavesBlock.field_196478_c,field_196478_c,2,
LeavesBlock.field_208494_a,field_208494_a,2,
LeavesBlock.field_208495_b,field_208495_b,2,
LeavesFix.field_208425_a,field_208425_a,2,
LeavesFix.field_208434_j,field_208434_j,2,
LeavesFix.field_208435_k,field_208435_k,2,
LeavesFix$LeavesSection.field_212523_f,field_212523_f,2,
LeavesFix$LeavesSection.field_212524_g,field_212524_g,2,
LeavesFix$LeavesSection.field_212525_h,field_212525_h,2,
LeavesFix$Section.field_208466_a,field_208466_a,2,
LeavesFix$Section.field_208468_c,field_208468_c,2,
LeavesFix$Section.field_208469_d,field_208469_d,2,
LeavesFix$Section.field_208470_e,field_208470_e,2,
LeavesFix$Section.field_208474_i,field_208474_i,2,
LecternBlock.field_220156_a,field_220156_a,2,
LecternBlock.field_220157_b,field_220157_b,2,
LecternBlock.field_220158_c,field_220158_c,2,
LecternBlock.field_220159_d,field_220159_d,2,
LecternBlock.field_220160_e,field_220160_e,2,
LecternBlock.field_220161_f,field_220161_f,2,
LecternBlock.field_220162_g,field_220162_g,2,
LecternBlock.field_220163_w,field_220163_w,2,
LecternBlock.field_220164_h,field_220164_h,2,
LecternBlock.field_220165_i,field_220165_i,2,
LecternBlock.field_220166_j,field_220166_j,2,
LecternBlock.field_220167_k,field_220167_k,2,
LecternContainer.field_217018_c,field_217018_c,2,
LecternContainer.field_217019_d,field_217019_d,2,
LecternScreen.field_214182_c,field_214182_c,0,
LecternScreen.field_214183_d,field_214183_d,0,
LecternTileEntity.field_214048_a,field_214048_a,2,
LecternTileEntity.field_214049_b,field_214049_b,2,
LecternTileEntity.field_214050_c,field_214050_c,2,
LecternTileEntity.field_214051_g,field_214051_g,2,
LecternTileEntity.field_214052_h,field_214052_h,2,
LecternTileEntityRenderer.field_217655_c,field_217655_c,0,
LecternTileEntityRenderer.field_217656_d,field_217656_d,0,
LegacyPingHandler.field_151257_b,field_151257_b,2,
LegacyPingHandler.field_151258_a,field_151258_a,2,
LegacyResourcePackWrapper.field_211853_a,field_211853_a,0,
LegacyResourcePackWrapper.field_211854_b,field_211854_b,0,
LegacyResourcePackWrapper.field_211855_c,field_211855_c,0,
LegacyStructureDataUtil.field_208220_b,field_208220_b,2,
LegacyStructureDataUtil.field_208221_c,field_208221_c,2,
LegacyStructureDataUtil.field_208222_d,field_208222_d,2,
LegacyStructureDataUtil.field_208223_e,field_208223_e,2,
LegacyStructureDataUtil.field_208224_f,field_208224_f,2,
LegacyStructureDataUtil.field_215132_f,field_215132_f,2,
LegacyStructureDataUtil.field_215133_g,field_215133_g,2,
LevelBasedGraph.field_215486_a,field_215486_a,2,
LevelBasedGraph.field_215487_b,field_215487_b,2,
LevelBasedGraph.field_215488_c,field_215488_c,2,
LevelBasedGraph.field_215489_d,field_215489_d,2,
LevelBasedGraph.field_215490_e,field_215490_e,2,
LevelDataGeneratorOptionsFix.field_210553_a,field_210553_a,2,
LeverBlock.field_176359_b,field_176359_b,2,
LeverBlock.field_185692_c,field_185692_c,2,
LeverBlock.field_185693_d,field_185693_d,2,
LeverBlock.field_185694_e,field_185694_e,2,
LeverBlock.field_185695_f,field_185695_f,2,
LeverBlock.field_209348_r,field_209348_r,2,
LeverBlock.field_209349_s,field_209349_s,2,
LeverBlock.field_209350_t,field_209350_t,2,
LeverBlock.field_209351_u,field_209351_u,2,
LevitationTrigger.field_193164_a,field_193164_a,2,
LevitationTrigger.field_193165_b,field_193165_b,2,
LevitationTrigger$Instance.field_193202_a,field_193202_a,2,
LevitationTrigger$Instance.field_193203_b,field_193203_b,2,
LevitationTrigger$Listeners.field_193450_a,field_193450_a,2,
LevitationTrigger$Listeners.field_193451_b,field_193451_b,2,
LightDataMap.field_215645_a,field_215645_a,2,
LightDataMap.field_215646_b,field_215646_b,2,
LightDataMap.field_215647_c,field_215647_c,2,
LightDataMap.field_215648_d,field_215648_d,2,
LightDebugRenderer.field_201728_a,field_201728_a,0,
LightEngine.field_215625_a,field_215625_a,2,
LightEngine.field_215626_b,field_215626_b,2,
LightEngine.field_215627_c,field_215627_c,2,
LightEngine.field_215628_d,field_215628_d,2,
LightEngine.field_215629_e,field_215629_e,2,
LightEngine.field_215630_f,field_215630_f,2,
LightEngine.field_215631_g,field_215631_g,2,
LightEngine.field_215632_h,field_215632_h,2,
LightningBoltEntity.field_184529_d,field_184529_d,2,
LightningBoltEntity.field_204810_e,field_204810_e,2,
LightningBoltEntity.field_70262_b,field_70262_b,2,
LightningBoltEntity.field_70263_c,field_70263_c,2,
LightningBoltEntity.field_70264_a,field_70264_a,2,
LightTexture.field_205110_a,field_205110_a,0,
LightTexture.field_205111_b,field_205111_b,0,
LightTexture.field_205112_c,field_205112_c,0,
LightTexture.field_205113_d,field_205113_d,0,
LightTexture.field_205114_e,field_205114_e,0,
LightTexture.field_205115_f,field_205115_f,0,
LightTexture.field_205116_g,field_205116_g,0,
LightTexture.field_205117_h,field_205117_h,0,
LightType.field_77198_c,field_77198_c,2,
LilyPadBlock.field_185523_a,field_185523_a,2,
LimitCount.field_215914_a,field_215914_a,2,
LiquidsConfig.field_214678_a,field_214678_a,2,
ListedChunkRender.field_178601_d,field_178601_d,0,
Listener.field_216470_a,field_216470_a,0,
Listener.field_216471_b,field_216471_b,0,
ListJigsawPiece.field_214867_a,field_214867_a,2,
ListNBT.field_74746_b,field_74746_b,2,
ListNBT.field_74747_a,field_74747_a,2,
LivingEntity.field_110150_bn,field_110150_bn,2,
LivingEntity.field_110151_bq,field_110151_bq,2,
LivingEntity.field_110153_bc,field_110153_bc,2,
LivingEntity.field_110154_aX,field_110154_aX,2,
LivingEntity.field_110155_d,field_110155_d,2,
LivingEntity.field_110156_b,field_110156_b,2,
LivingEntity.field_110157_c,field_110157_c,2,
LivingEntity.field_110158_av,field_110158_av,2,
LivingEntity.field_142016_bo,field_142016_bo,2,
LivingEntity.field_184617_aD,field_184617_aD,2,
LivingEntity.field_184618_aE,field_184618_aE,2,
LivingEntity.field_184619_aG,field_184619_aG,2,
LivingEntity.field_184620_bC,field_184620_bC,2,
LivingEntity.field_184621_as,field_184621_as,2,
LivingEntity.field_184622_au,field_184622_au,2,
LivingEntity.field_184623_bh,field_184623_bh,2,
LivingEntity.field_184624_bi,field_184624_bi,2,
LivingEntity.field_184625_bj,field_184625_bj,2,
LivingEntity.field_184626_bk,field_184626_bk,2,
LivingEntity.field_184627_bm,field_184627_bm,2,
LivingEntity.field_184628_bn,field_184628_bn,2,
LivingEntity.field_184629_bo,field_184629_bo,2,
LivingEntity.field_184630_bs,field_184630_bs,2,
LivingEntity.field_184631_bt,field_184631_bt,2,
LivingEntity.field_184632_c,field_184632_c,2,
LivingEntity.field_184633_f,field_184633_f,2,
LivingEntity.field_184634_g,field_184634_g,2,
LivingEntity.field_184635_h,field_184635_h,2,
LivingEntity.field_189750_bF,field_189750_bF,2,
LivingEntity.field_189751_bG,field_189751_bG,2,
LivingEntity.field_191988_bg,field_191988_bg,2,
LivingEntity.field_204807_bs,field_204807_bs,2,
LivingEntity.field_205017_bL,field_205017_bL,2,
LivingEntity.field_205018_bM,field_205018_bM,2,
LivingEntity.field_208001_bq,field_208001_bq,2,
LivingEntity.field_208002_br,field_208002_br,2,
LivingEntity.field_213377_as,field_213377_as,2,
LivingEntity.field_213378_br,field_213378_br,2,
LivingEntity.field_213379_bs,field_213379_bs,2,
LivingEntity.field_70701_bs,field_70701_bs,2,
LivingEntity.field_70702_br,field_70702_br,2,
LivingEntity.field_70703_bu,field_70703_bu,2,
LivingEntity.field_70704_bt,field_70704_bt,2,
LivingEntity.field_70708_bq,field_70708_bq,2,
LivingEntity.field_70709_bj,field_70709_bj,2,
LivingEntity.field_70713_bf,field_70713_bf,2,
LivingEntity.field_70716_bi,field_70716_bi,2,
LivingEntity.field_70717_bb,field_70717_bb,2,
LivingEntity.field_70718_bc,field_70718_bc,2,
LivingEntity.field_70720_be,field_70720_be,2,
LivingEntity.field_70721_aZ,field_70721_aZ,2,
LivingEntity.field_70725_aQ,field_70725_aQ,2,
LivingEntity.field_70729_aU,field_70729_aU,2,
LivingEntity.field_70732_aI,field_70732_aI,2,
LivingEntity.field_70733_aJ,field_70733_aJ,2,
LivingEntity.field_70737_aN,field_70737_aN,2,
LivingEntity.field_70738_aO,field_70738_aO,2,
LivingEntity.field_70739_aP,field_70739_aP,2,
LivingEntity.field_70741_aB,field_70741_aB,2,
LivingEntity.field_70744_aE,field_70744_aE,2,
LivingEntity.field_70746_aG,field_70746_aG,2,
LivingEntity.field_70747_aH,field_70747_aH,2,
LivingEntity.field_70752_e,field_70752_e,2,
LivingEntity.field_70755_b,field_70755_b,2,
LivingEntity.field_70756_c,field_70756_c,2,
LivingEntity.field_70758_at,field_70758_at,2,
LivingEntity.field_70759_as,field_70759_as,2,
LivingEntity.field_70760_ar,field_70760_ar,2,
LivingEntity.field_70761_aq,field_70761_aq,2,
LivingEntity.field_70763_ax,field_70763_ax,2,
LivingEntity.field_70764_aw,field_70764_aw,2,
LivingEntity.field_70768_au,field_70768_au,2,
LivingEntity.field_70769_ao,field_70769_ao,2,
LivingEntity.field_70770_ap,field_70770_ap,2,
LivingEntity.field_70771_an,field_70771_an,2,
LivingEntity.field_70773_bE,field_70773_bE,2,
LivingEntity.field_82175_bq,field_82175_bq,2,
LivingEntity.field_94063_bt,field_94063_bt,2,
LivingRenderer.field_147923_a,field_147923_a,0,
LivingRenderer.field_177095_g,field_177095_g,0,
LivingRenderer.field_177096_e,field_177096_e,0,
LivingRenderer.field_177097_h,field_177097_h,0,
LivingRenderer.field_188323_j,field_188323_j,0,
LivingRenderer.field_77045_g,field_77045_g,0,
LlamaDecorLayer.field_191364_a,field_191364_a,0,
LlamaDecorLayer.field_191366_c,field_191366_c,0,
LlamaDecorLayer.field_215342_b,field_215342_b,0,
LlamaEntity.field_190720_bG,field_190720_bG,2,
LlamaEntity.field_190721_bH,field_190721_bH,2,
LlamaEntity.field_190722_bI,field_190722_bI,2,
LlamaEntity.field_190723_bJ,field_190723_bJ,2,
LlamaEntity.field_190724_bK,field_190724_bK,2,
LlamaEntity.field_190725_bL,field_190725_bL,2,
LlamaEntity$LlamaData.field_190886_a,field_190886_a,2,
LlamaFollowCaravanGoal.field_190859_a,field_190859_a,2,
LlamaFollowCaravanGoal.field_190860_b,field_190860_b,2,
LlamaFollowCaravanGoal.field_190861_c,field_190861_c,2,
LlamaModel.field_191226_i,field_191226_i,0,
LlamaModel.field_191227_j,field_191227_j,0,
LlamaRenderer.field_191350_a,field_191350_a,0,
LlamaSpitEntity.field_190539_a,field_190539_a,2,
LlamaSpitEntity.field_190540_b,field_190540_b,2,
LlamaSpitModel.field_191225_a,field_191225_a,0,
LlamaSpitRenderer.field_191333_a,field_191333_a,0,
LlamaSpitRenderer.field_191334_f,field_191334_f,0,
Locale.field_135031_c,field_135031_c,0,
Locale.field_135032_a,field_135032_a,0,
Locale.field_199755_b,field_199755_b,0,
Locale.field_200700_b,field_200700_b,0,
LocalLocationArgument.field_200144_a,field_200144_a,2,
LocalLocationArgument.field_200145_b,field_200145_b,2,
LocalLocationArgument.field_200146_c,field_200146_c,2,
LocatableSound.field_147658_f,field_147658_f,0,
LocatableSound.field_147659_g,field_147659_g,0,
LocatableSound.field_147660_d,field_147660_d,0,
LocatableSound.field_147661_e,field_147661_e,0,
LocatableSound.field_147662_b,field_147662_b,0,
LocatableSound.field_147663_c,field_147663_c,0,
LocatableSound.field_147664_a,field_147664_a,0,
LocatableSound.field_147665_h,field_147665_h,0,
LocatableSound.field_147666_i,field_147666_i,0,
LocatableSound.field_184367_a,field_184367_a,0,
LocatableSound.field_184368_b,field_184368_b,0,
LocatableSound.field_184369_l,field_184369_l,0,
LocatableSound.field_204201_l,field_204201_l,0,
LocatableSound.field_217862_m,field_217862_m,0,
LocateCommand.field_198536_a,field_198536_a,2,
LocationCheck.field_215977_a,field_215977_a,2,
LocationInput.field_197284_b,field_197284_b,2,
LocationInput.field_197285_c,field_197285_c,2,
LocationInput.field_197286_d,field_197286_d,2,
LocationPart.field_197311_b,field_197311_b,2,
LocationPart.field_197312_c,field_197312_c,2,
LocationPart.field_197313_d,field_197313_d,2,
LocationPart.field_197314_e,field_197314_e,2,
LocationPredicate$Builder.field_218014_a,field_218014_a,2,
LocationPredicate$Builder.field_218015_b,field_218015_b,2,
LocationPredicate$Builder.field_218016_c,field_218016_c,2,
LocationPredicate$Builder.field_218017_d,field_218017_d,2,
LocationPredicate$Builder.field_218018_e,field_218018_e,2,
LocationPredicate$Builder.field_218019_f,field_218019_f,2,
LocationPredicate.field_193455_a,field_193455_a,2,
LocationPredicate.field_193456_b,field_193456_b,2,
LocationPredicate.field_193457_c,field_193457_c,2,
LocationPredicate.field_193458_d,field_193458_d,2,
LocationPredicate.field_193459_e,field_193459_e,2,
LocationPredicate.field_193460_f,field_193460_f,2,
LocationPredicate.field_193461_g,field_193461_g,2,
LockableLootTileEntity.field_184284_m,field_184284_m,2,
LockableLootTileEntity.field_184285_n,field_184285_n,2,
LockableTileEntity.field_174901_a,field_174901_a,2,
LockableTileEntity.field_213909_b,field_213909_b,2,
LockCode.field_180161_b,field_180161_b,2,
LockCode.field_180162_a,field_180162_a,2,
LockIconButton.field_175231_o,field_175231_o,0,
LockIconButton$Icon.field_178914_g,field_178914_g,0,
LockIconButton$Icon.field_178920_h,field_178920_h,0,
LogBlock.field_196504_b,field_196504_b,2,
LoggingChunkStatusListener.field_219512_a,field_219512_a,2,
LoggingChunkStatusListener.field_219513_b,field_219513_b,2,
LoggingChunkStatusListener.field_219514_c,field_219514_c,2,
LoggingChunkStatusListener.field_219515_d,field_219515_d,2,
LoggingChunkStatusListener.field_219516_e,field_219516_e,2,
LoggingPrintStream.field_179883_b,field_179883_b,2,
LoggingPrintStream.field_179884_a,field_179884_a,2,
LongArrayNBT.field_193587_b,field_193587_b,2,
LongNBT.field_74753_a,field_74753_a,2,
LookAtCustomerGoal.field_75335_b,field_75335_b,2,
LookAtEntityTask.field_220519_a,field_220519_a,2,
LookAtEntityTask.field_220520_b,field_220520_b,2,
LookAtGoal.field_220716_e,field_220716_e,2,
LookAtGoal.field_75329_f,field_75329_f,2,
LookAtGoal.field_75330_d,field_75330_d,2,
LookAtGoal.field_75331_e,field_75331_e,2,
LookAtGoal.field_75332_b,field_75332_b,2,
LookAtGoal.field_75333_c,field_75333_c,2,
LookAtGoal.field_75334_a,field_75334_a,2,
LookController.field_75653_f,field_75653_f,2,
LookController.field_75654_g,field_75654_g,2,
LookController.field_75655_d,field_75655_d,2,
LookController.field_75656_e,field_75656_e,2,
LookController.field_75657_b,field_75657_b,2,
LookController.field_75658_c,field_75658_c,2,
LookController.field_75659_a,field_75659_a,2,
LookRandomlyGoal.field_75255_d,field_75255_d,2,
LookRandomlyGoal.field_75256_b,field_75256_b,2,
LookRandomlyGoal.field_75257_c,field_75257_c,2,
LookRandomlyGoal.field_75258_a,field_75258_a,2,
LoomBlock.field_220255_a,field_220255_a,2,
LoomContainer.field_217033_c,field_217033_c,2,
LoomContainer.field_217034_d,field_217034_d,2,
LoomContainer.field_217035_e,field_217035_e,2,
LoomContainer.field_217036_f,field_217036_f,2,
LoomContainer.field_217037_g,field_217037_g,2,
LoomContainer.field_217038_h,field_217038_h,2,
LoomContainer.field_217039_i,field_217039_i,2,
LoomContainer.field_217040_j,field_217040_j,2,
LoomContainer.field_217041_k,field_217041_k,2,
LoomScreen.field_214112_A,field_214112_A,0,
LoomScreen.field_214113_k,field_214113_k,0,
LoomScreen.field_214114_l,field_214114_l,0,
LoomScreen.field_214115_m,field_214115_m,0,
LoomScreen.field_214116_n,field_214116_n,0,
LoomScreen.field_214117_o,field_214117_o,0,
LoomScreen.field_214118_p,field_214118_p,0,
LoomScreen.field_214119_q,field_214119_q,0,
LoomScreen.field_214120_r,field_214120_r,0,
LoomScreen.field_214121_s,field_214121_s,0,
LoomScreen.field_214122_t,field_214122_t,0,
LoomScreen.field_214123_u,field_214123_u,0,
LoomScreen.field_214124_v,field_214124_v,0,
LoomScreen.field_214125_w,field_214125_w,0,
LoomScreen.field_214126_x,field_214126_x,0,
LoomScreen.field_214127_y,field_214127_y,0,
LoomScreen.field_214128_z,field_214128_z,0,
LootCommand.field_218904_a,field_218904_a,2,
LootCommand.field_218905_b,field_218905_b,2,
LootCommand.field_218906_c,field_218906_c,2,
LootConditionManager.field_186642_a,field_186642_a,2,
LootConditionManager.field_186643_b,field_186643_b,2,
LootContext$Builder.field_186474_a,field_186474_a,2,
LootContext$Builder.field_186475_b,field_186475_b,2,
LootContext$Builder.field_216025_b,field_216025_b,2,
LootContext$Builder.field_216026_c,field_216026_c,2,
LootContext$Builder.field_216027_d,field_216027_d,2,
LootContext$EntityTarget.field_186488_d,field_186488_d,2,
LootContext$EntityTarget.field_216030_f,field_216030_f,2,
LootContext.field_186498_a,field_186498_a,2,
LootContext.field_186499_b,field_186499_b,2,
LootContext.field_186500_c,field_186500_c,2,
LootContext.field_186504_g,field_186504_g,2,
LootContext.field_216035_a,field_216035_a,2,
LootContext.field_216036_f,field_216036_f,2,
LootContext.field_216037_g,field_216037_g,2,
LootEntry$Builder.field_216082_a,field_216082_a,2,
LootEntry.field_216143_c,field_216143_c,2,
LootEntry.field_216144_d,field_216144_d,2,
LootEntryManager.field_216197_a,field_216197_a,2,
LootEntryManager.field_216198_b,field_216198_b,2,
LootEntry$Serializer.field_216184_a,field_216184_a,2,
LootEntry$Serializer.field_216185_b,field_216185_b,2,
LootFunction$Builder.field_216054_a,field_216054_a,2,
LootFunction.field_215861_a,field_215861_a,2,
LootFunction.field_215862_b,field_215862_b,2,
LootFunctionManager.field_186584_a,field_186584_a,2,
LootFunctionManager.field_186585_b,field_186585_b,2,
LootFunctionManager.field_216242_a,field_216242_a,2,
LootFunction$SimpleBuilder.field_216071_a,field_216071_a,2,
LootingEnchantBonus$Builder.field_216073_a,field_216073_a,2,
LootingEnchantBonus$Builder.field_216074_b,field_216074_b,2,
LootingEnchantBonus.field_186563_a,field_186563_a,2,
LootingEnchantBonus.field_189971_b,field_189971_b,2,
LootParameter.field_216248_a,field_216248_a,2,
LootParameterSet$Builder.field_216272_a,field_216272_a,2,
LootParameterSet$Builder.field_216273_b,field_216273_b,2,
LootParameterSet.field_216278_a,field_216278_a,2,
LootParameterSet.field_216279_b,field_216279_b,2,
LootParameterSets.field_216260_a,field_216260_a,2,
LootParameterSets.field_216261_b,field_216261_b,2,
LootParameterSets.field_216262_c,field_216262_c,2,
LootParameterSets.field_216263_d,field_216263_d,2,
LootParameterSets.field_216264_e,field_216264_e,2,
LootParameterSets.field_216265_f,field_216265_f,2,
LootParameterSets.field_216266_g,field_216266_g,2,
LootParameterSets.field_216267_h,field_216267_h,2,
LootParameterSets.field_216268_i,field_216268_i,2,
LootParameters.field_216281_a,field_216281_a,2,
LootParameters.field_216282_b,field_216282_b,2,
LootParameters.field_216283_c,field_216283_c,2,
LootParameters.field_216284_d,field_216284_d,2,
LootParameters.field_216285_e,field_216285_e,2,
LootParameters.field_216286_f,field_216286_f,2,
LootParameters.field_216287_g,field_216287_g,2,
LootParameters.field_216288_h,field_216288_h,2,
LootParameters.field_216289_i,field_216289_i,2,
LootParameters.field_216290_j,field_216290_j,2,
LootPool$Builder.field_216047_a,field_216047_a,2,
LootPool$Builder.field_216048_b,field_216048_b,2,
LootPool$Builder.field_216049_c,field_216049_c,2,
LootPool$Builder.field_216050_d,field_216050_d,2,
LootPool$Builder.field_216051_e,field_216051_e,2,
LootPool.field_186453_a,field_186453_a,2,
LootPool.field_186454_b,field_186454_b,2,
LootPool.field_186455_c,field_186455_c,2,
LootPool.field_186456_d,field_186456_d,2,
LootPool.field_216101_c,field_216101_c,2,
LootPool.field_216102_d,field_216102_d,2,
LootPool.field_216103_e,field_216103_e,2,
LootTable$Builder.field_216041_a,field_216041_a,2,
LootTable$Builder.field_216042_b,field_216042_b,2,
LootTable$Builder.field_216043_c,field_216043_c,2,
LootTable.field_186464_a,field_186464_a,2,
LootTable.field_186465_b,field_186465_b,2,
LootTable.field_186466_c,field_186466_c,2,
LootTable.field_216126_b,field_216126_b,2,
LootTable.field_216127_d,field_216127_d,2,
LootTable.field_216128_f,field_216128_f,2,
LootTable.field_216129_g,field_216129_g,2,
LootTableManager.field_186525_a,field_186525_a,2,
LootTableManager.field_186526_b,field_186526_b,2,
LootTableManager.field_186527_c,field_186527_c,2,
LootTableManager.field_195435_a,field_195435_a,2,
LootTableManager.field_195436_b,field_195436_b,2,
LootTableManager.field_215306_f,field_215306_f,2,
LootTableProvider.field_218441_b,field_218441_b,2,
LootTableProvider.field_218442_c,field_218442_c,2,
LootTableProvider.field_218443_d,field_218443_d,2,
LootTableProvider.field_218444_e,field_218444_e,2,
LootTables.field_186376_aa,field_186376_aa,2,
LootTables.field_186387_al,field_186387_al,2,
LootTables.field_186388_am,field_186388_am,2,
LootTables.field_186389_an,field_186389_an,2,
LootTables.field_186390_ao,field_186390_ao,2,
LootTables.field_186391_ap,field_186391_ap,2,
LootTables.field_186392_aq,field_186392_aq,2,
LootTables.field_186404_L,field_186404_L,2,
LootTables.field_186405_M,field_186405_M,2,
LootTables.field_186406_N,field_186406_N,2,
LootTables.field_186407_O,field_186407_O,2,
LootTables.field_186408_P,field_186408_P,2,
LootTables.field_186409_Q,field_186409_Q,2,
LootTables.field_186410_R,field_186410_R,2,
LootTables.field_186411_S,field_186411_S,2,
LootTables.field_186413_U,field_186413_U,2,
LootTables.field_186414_V,field_186414_V,2,
LootTables.field_186415_W,field_186415_W,2,
LootTables.field_186416_X,field_186416_X,2,
LootTables.field_186417_Y,field_186417_Y,2,
LootTables.field_186418_Z,field_186418_Z,2,
LootTables.field_186419_a,field_186419_a,2,
LootTables.field_186420_b,field_186420_b,2,
LootTables.field_186421_c,field_186421_c,2,
LootTables.field_186422_d,field_186422_d,2,
LootTables.field_186424_f,field_186424_f,2,
LootTables.field_186425_g,field_186425_g,2,
LootTables.field_186426_h,field_186426_h,2,
LootTables.field_186427_i,field_186427_i,2,
LootTables.field_186428_j,field_186428_j,2,
LootTables.field_186429_k,field_186429_k,2,
LootTables.field_186430_l,field_186430_l,2,
LootTables.field_186431_m,field_186431_m,2,
LootTables.field_189420_m,field_189420_m,2,
LootTables.field_191192_o,field_191192_o,2,
LootTables.field_197738_Y,field_197738_Y,2,
LootTables.field_204114_p,field_204114_p,2,
LootTables.field_204115_q,field_204115_q,2,
LootTables.field_204312_r,field_204312_r,2,
LootTables.field_204771_s,field_204771_s,2,
LootTables.field_204772_t,field_204772_t,2,
LootTables.field_204773_u,field_204773_u,2,
LootTables.field_215797_af,field_215797_af,2,
LootTables.field_215798_ag,field_215798_ag,2,
LootTables.field_215799_ah,field_215799_ah,2,
LootTables.field_215800_ai,field_215800_ai,2,
LootTables.field_215801_aj,field_215801_aj,2,
LootTables.field_215802_ak,field_215802_ak,2,
LootTables.field_215803_al,field_215803_al,2,
LootTables.field_215804_am,field_215804_am,2,
LootTables.field_215805_an,field_215805_an,2,
LootTables.field_215806_ao,field_215806_ao,2,
LootTables.field_215807_ap,field_215807_ap,2,
LootTables.field_215808_aq,field_215808_aq,2,
LootTables.field_215809_ar,field_215809_ar,2,
LootTables.field_215810_as,field_215810_as,2,
LootTables.field_215813_K,field_215813_K,2,
LootTables.field_215814_e,field_215814_e,2,
LootTables.field_215815_f,field_215815_f,2,
LootTables.field_215816_g,field_215816_g,2,
LootTables.field_215817_h,field_215817_h,2,
LootTables.field_215818_i,field_215818_i,2,
LootTables.field_215819_j,field_215819_j,2,
LootTables.field_215820_k,field_215820_k,2,
LootTables.field_215821_l,field_215821_l,2,
LootTables.field_215822_m,field_215822_m,2,
LootTables.field_215823_n,field_215823_n,2,
LootTables.field_215824_o,field_215824_o,2,
LootTables.field_215825_p,field_215825_p,2,
LootTables.field_215826_q,field_215826_q,2,
LootTables.field_215827_r,field_215827_r,2,
LootTables.field_215828_s,field_215828_s,2,
LootTables.field_215829_t,field_215829_t,2,
LowerStringMap.field_76117_a,field_76117_a,2,
LWJGL3KeyOptions.field_199186_a,field_199186_a,2,
LWJGLMemoryUntracker.field_197934_a,field_197934_a,0,
MagmaCubeModel.field_78108_b,field_78108_b,0,
MagmaCubeModel.field_78109_a,field_78109_a,0,
MagmaCubeRenderer.field_110873_a,field_110873_a,0,
Main.field_199741_a,field_199741_a,0,
MainMenuScreen.field_104024_v,field_104024_v,0,
MainMenuScreen.field_104025_t,field_104025_t,0,
MainMenuScreen.field_110352_y,field_110352_y,0,
MainMenuScreen.field_146972_A,field_146972_A,0,
MainMenuScreen.field_183502_L,field_183502_L,0,
MainMenuScreen.field_183503_M,field_183503_M,0,
MainMenuScreen.field_193978_M,field_193978_M,0,
MainMenuScreen.field_193979_N,field_193979_N,0,
