searge,name,side,desc
func_189101_db,isSmallSlime,2,
func_189103_N,clearElytraFlying,2,
func_189213_a,tick,0,
func_189214_a,getBrightnessForRender,0,
func_189404_a,setLootTable,2,
func_189419_a,createDispenser,2,
func_189423_a,readLongArray,0,
func_189424_c,readVarIntArray,2,
func_189425_b,readByteArray,2,
func_189427_a,getDamageAfterAbsorb,2,
func_189428_b,setAttackCooldown,2,
func_189508_F,getPendingTileEntityAt,2,
func_189509_E,isOutsideBuildHeight,2,
func_189510_a,write,2,
func_189511_e,writeWithoutTypeId,2,"Writes this entity, including passengers, to NBT, regardless as to whether or not it is removed or a passenger. Does <b>not</b> include the entity's type ID, so the NBT is insufficient to recreate the entity using {@link AnvilChunkLoader#readWorldEntity}. Use {@link #writeUnlessPassenger} for that purpose."
func_189512_bd,getCachedUniqueIdString,2,
func_189515_b,write,2,
func_189516_d,writeInternal,2,
func_189517_E_,getUpdateTag,2,"Get an NBT compound to sync to the client with SPacketChunkData, used for initial loading of the chunk or when many blocks change at once. This compound comes back to you clientside in {@link handleUpdateTag}"
func_189518_D_,getUpdatePacket,2,"Retrieves packet to send to the client whenever this Tile Entity is resynced via World.notifyBlockUpdate. For modded TE's, this packet comes back to you clientside in {@link #onDataPacket}"
func_189529_a,addDetail,2,"Adds an additional section to this crash report category, resolved by calling the given callable.\n \nIf the given callable throws an exception, a detail containing that exception will be created instead."
func_189530_b,write,2,
func_189532_c,setPos,2,
func_189533_g,setPos,2,
func_189534_c,move,2,
func_189535_a,setPos,2,
func_189536_c,move,2,
func_189539_a,eventReceived,2,"Called on server when World#addBlockEvent is called. If server returns true, then also called on the client. On the Server, this may perform additional changes to the world, like pistons replacing the block with an extended base. On the client, the update may involve replacing tile entities or effects such as sounds or particles\n@deprecated call via {@link IBlockState#onBlockEventReceived(World,BlockPos,int,int)} whenever possible. Implementing/overriding is fine."
func_189541_b,updateState,2,
func_189547_a,onBlockEventReceived,2,"Called on both Client and Server when World#addBlockEvent is called. On the Server, this may perform additional changes to the world, like pistons replacing the block with an extended base. On the client, the update may involve replacing tile entities, playing sounds, or performing other visual actions to reflect the server side changes."
func_189551_b,write,2,
func_189552_a,writeToNBT,2,
func_189553_b,getPathNodeTypeRaw,2,
func_189554_f,getTileEntityTags,0,
func_189560_a,hasDirection,0,
func_189561_a,setDirection,0,
func_189562_a,setPosition,0,Sets the RenderChunk base position
func_189566_q,getNodeProcessor,2,
func_189648_am,isReducedDebug,0,Whether to use reduced debug info
func_189651_aD,getForward,0,
func_189652_ae,hasNoGravity,2,
func_189653_aC,getPitchYaw,2,returns the Entity's pitch and yaw as a Vec2f
func_189654_d,setNoGravity,2,
func_189667_a,rotate,2,
func_189668_a,mirror,2,
func_189688_b,validateResourcePackUrl,0,
func_189693_b,addChainedFilledBoxVertices,0,
func_189694_a,drawBoundingBox,0,
func_189697_a,drawSelectionBoundingBox,0,
func_189698_a,drawBoundingBox,0,
func_189700_k,getMode,2,
func_189701_a,usedBy,2,
func_189702_n,getIntegrity,0,
func_189703_e,setShowAir,2,
func_189704_J,updateBlockState,2,
func_189706_E,unloadStructure,2,
func_189707_H,showsAir,0,
func_189708_j,getMetadata,0,
func_189709_F,isStructureLoadable,2,
func_189710_f,setShowBoundingBox,2,
func_189711_e,getPosition,0,
func_189712_b,save,2,"Saves the template, either updating the local version or writing it to disk.\n \n@return true if the template was successfully saved."
func_189713_m,ignoresEntities,0,
func_189714_c,load,2,"Loads the given template, both into this structure block and into the world.\n \n@return true if the template was successfully added to the world."
func_189715_d,getName,2,
func_189716_h,getMirror,0,
func_189717_g,getStructureSize,0,
func_189718_a,setIntegrity,2,
func_189719_o,getSeed,0,
func_189720_a,createdBy,2,
func_189721_I,showsBoundingBox,0,
func_189722_G,isPowered,2,
func_189723_d,setPowered,2,
func_189724_l,nextMode,0,
func_189725_a,setSeed,2,
func_189726_i,getRotation,0,
func_189748_bU,getLastDamageSource,2,
func_189749_co,getWaterSlowDown,2,
func_189793_df,isStanding,2,
func_189794_p,setStanding,2,
func_189795_r,getStandingAnimationScale,0,
func_189796_de,playWarningSound,2,
func_189807_a,openStructureBlock,2,
func_189809_N,isAutoJumpEnabled,0,
func_189810_i,updateAutoJump,0,
func_189814_f,updateToggleAirButton,0,
func_189815_g,updateToggleBoundingBox,0,
func_189816_h,updateMirrorButton,0,
func_189817_c,parseCoordinate,0,
func_189819_b,parseIntegrity,0,
func_189821_a,parseSeed,0,
func_189822_a,updateEntitiesButton,0,
func_189823_j,updateMode,0,
func_189824_i,updateDirectionButtons,0,
func_189869_j,hasFrostWalker,2,Checks if the player has any armor enchanted with the frost walker enchantment. \n @return If player has equipment with frost walker
func_189874_a,trigger,2,
func_189876_x,getDustColor,0,
func_189886_a,forMaterial,2,
func_189910_a,byId,2,
func_189914_a,generateMaybeBox,2,
func_189916_b,getSkyBrightness,2,
func_189917_F_,getPlanksBlock,2,
func_189918_a,isSupportingBox,2,
func_189919_b,getFenceBlock,2,
func_189921_a,placeSupport,2,
func_189922_a,placeCobWeb,2,
func_189923_b,placeSupportPillar,2,
func_189935_b,addHelper,2,
func_189938_b,generateAndAddPiece,2,
func_189940_a,createRandomShaftPiece,2,
func_189941_a,remove,2,
func_189947_a,getRandom,2,
func_189950_a,setRandom,2,
func_189954_a,idFor,2,
func_189955_a,stateFor,2,
func_189956_a,addMapping,2,
func_189961_a,getZeroPositionWithTransform,2,
func_189962_a,addBlocksToWorld,2,Adds blocks and entities from this structure to the given world.
func_189964_i,getTarget,2,
func_189965_h,getClosedSet,0,
func_189966_g,getOpenSet,0,
func_189972_c,getCenter,2,
func_189973_a,intersects,0,
func_189984_a,fromPitchYaw,0,returns a Vec3d from given pitch and yaw degrees as Vec2f
func_189985_c,lengthSquared,2,
func_189986_a,fromPitchYaw,0,returns a Vec3d from given pitch and yaw degrees
func_189988_a,dataFix,0,
func_189991_a,getColor,0,
func_189992_e,getBlockState,2,Gets the block state of this position and returns it. \n @return Block state in this position
func_189995_a,getServerData,0,
func_190008_d,readBlockState,2,Reads a blockstate from the given tag.
func_190009_a,writeBlockState,2,Writes the given blockstate to the given tag.
func_190010_a,getName,2,
func_190020_b,getMoveVector,0,
func_190052_a,drawNameplate,0,
func_190053_a,setLightmapDisabled,0,"Sets whether to use the light map when rendering. Disabling this allows rendering ignoring lighting, which can be useful for floating text, e.g."
func_190054_a,renderInvisibleBlocks,0,
func_190055_a,renderBox,0,
func_190066_a,addDistanceToPlayer,0,
func_190073_a,renderDebug,0,
func_190074_a,shouldRender,0,
func_190075_b,toggleChunkBorders,0,Toggles the debug screen's visibility.
func_190102_a,checkAndPerformAttack,2,
func_190105_f,alertOthers,2,
func_190202_a,offs,2,
func_190517_e,setPreventProxyConnections,2,
func_190518_ac,getPreventProxyConnections,2,
func_190524_a,neighborChanged,2,
func_190525_a,getClosestPlayer,2,
func_190530_aW,isInvulnerable,2,
func_190531_bD,getFireImmuneTicks,2,
func_190536_a,onHit,2,
func_190537_j,restoreOwnerFromSave,2,
func_190542_a,makeAreaOfEffectCloud,2,
func_190544_c,isWaterSensitiveEntity,2,
func_190545_n,applyWater,2,
func_190547_a,setEnchantmentEffectsFromEntity,2,
func_190548_o,refreshColor,2,
func_190549_a,setCaster,2,
func_190550_a,getAnimationProgress,0,
func_190551_c,damage,2,
func_190552_j,getCaster,2,
func_190563_a,renderItemActivation,0,
func_190564_k,resetData,0,
func_190565_a,displayItemActivation,0,
func_190576_q,getItems,2,
func_190580_f,saveToNbt,2,
func_190583_o,updateAnimation,2,
func_190584_a,getBoundingBox,2,
func_190585_a,getProgress,2,
func_190586_e,loadFromNbt,2,
func_190587_b,getBoundingBox,2,
func_190588_c,getTopBoundingBox,2,
func_190589_G,moveCollidedEntities,2,
func_190591_p,getAnimationStatus,2,
func_190592_s,getColor,0,
func_190604_d,getDeltaZ,2,
func_190605_a,fixEntityWithinPistonBase,2,
func_190606_j,getCollisionRelatedBlockState,2,
func_190607_a,moveByPositionAndProgress,2,
func_190608_c,getDeltaY,2,
func_190610_a,getMovementArea,2,
func_190611_b,getDeltaX,2,
func_190612_a,getMovement,2,
func_190615_l,getItem,0,
func_190618_C,updateFixedColor,2,
func_190619_l,getAngler,2,
func_190621_a,catchingFish,2,
func_190622_s,setHookedEntity,2,
func_190623_q,updateRotation,2,
func_190624_r,checkCollision,2,
func_190625_o,shouldStopFishing,2,
func_190628_d,checkTotemDeathProtection,2,
func_190629_c,blockUsingShield,2,
func_190630_a,hasItemInSlot,2,
func_190631_cK,attackable,2,
func_190634_dg,followLeashSpeed,2,
func_190645_o,getOwner,2,
func_190646_di,getBoundOrigin,2,
func_190647_dj,isCharging,2,
func_190648_a,setCharging,2,
func_190651_g,setBoundOrigin,2,
func_190653_a,setLimitedLife,2,
func_190656_b,getVexFlag,2,
func_190658_a,setOwner,2,
func_190660_a,setVexFlag,2,
func_190670_t_,getWorld,2,
func_190676_dC,getMaxTemper,2,
func_190677_dK,wearsArmor,2,
func_190678_b,handleEating,2,
func_190679_dD,followMother,2,
func_190680_a,playGallopSound,2,
func_190681_a,setOffspringAttributes,2,
func_190682_f,isArmor,2,
func_190684_dE,canEatGrass,2,
func_190685_dA,canBeSaddled,2,
func_190686_di,getInventorySize,2,
func_190687_dF,makeMad,2,
func_190690_dh,isTrap,2,
func_190691_p,setTrap,2,
func_190695_dh,hasChest,2,
func_190696_dl,getInventoryColumns,2,
func_190697_dk,playChestEquipSound,2,
func_190704_dO,getColor,2,
func_190705_dT,setRandomStrength,2,
func_190706_p,setStrength,2,
func_190707_dL,getStrength,2,
func_190709_dP,leaveCaravan,2,
func_190710_o,setVariant,2,
func_190711_a,setColor,2,
func_190712_dQ,hasCaravanTrail,2,
func_190713_e,spit,2,
func_190714_x,setDidSpit,2,
func_190715_a,joinCaravan,2,
func_190716_dS,getCaravanHead,2,
func_190718_dR,inCaravan,2,
func_190719_dM,getVariant,2,
func_190727_o,getStepSound,2,
func_190730_o,shouldBurnInDay,2,
func_190731_di,getStepSound,2,
func_190732_dj,getSkullDrop,2,
func_190735_dq,getConversionProgress,2,
func_190741_do,spawnLingeringCloud,2,
func_190748_a,setWololoTarget,2,
func_190751_dj,getWololoTarget,2,
func_190765_dj,getFlopSound,2,
func_190767_di,setGhost,0,
func_190769_dn,getColor,0,
func_190772_a,getClickedSlot,2,
func_190773_I,playBrokenSound,2,
func_190774_a,bedInRange,2,
func_190775_a,interactOn,2,
func_190776_cN,destroyVanishingCursedItems,2,
func_190777_m,disableShield,2,
func_190854_a,avoidLlama,2,
func_190858_a,firstIsLeashed,2,
func_190863_f,findRandomPosition,2,
func_190864_f,getPosition,2,
func_190867_m,getCastWarmupTime,2,
func_190868_j,castSpell,2,
func_190869_f,getCastingTime,2,
func_190871_k,getSpellPrepareSound,2,
func_190872_i,getCastingInterval,2,
func_190876_a,spawnFangs,2,
func_190882_b,setUnseenMemoryTicks,2,
func_190895_g,getEntityId,2,
func_190896_a,setAll,0,
func_190900_b,onSwapCraft,2,
func_190901_a,onTake,2,
func_190903_i,getDefaultInstance,0,
func_190905_a,renderBiomePreviewMap,2,Draws ambiguous landmasses representing unexplored terrain onto a treasure map
func_190907_h,getColor,0,
func_190915_d,setAnimationsToGo,2,
func_190916_E,getCount,2,
func_190917_f,grow,2,
func_190918_g,shrink,2,
func_190920_e,setCount,2,
func_190921_D,getAnimationsToGo,2,
func_190923_F,updateEmptyState,2,
func_190925_c,getOrCreateChildTag,2,
func_190926_b,isEmpty,2,
func_190932_c,getColor,2,
func_190934_a,isExplorationMap,2,
func_190936_d,isCurse,2,
func_190938_b,hasBindingCurse,2,
func_190939_c,hasVanishingCurse,2,
func_190942_a,rotate,2,
func_190946_v,hasCustomBreakingProgress,0,@deprecated call via {@link IBlockState#hasCustomBreakingProgress()} whenever possible. Implementing/overriding is fine.
func_190948_a,addInformation,0,
func_190949_e,getOffset,2,"@deprecated call via {@link IBlockState#getOffset(IBlockAccess,BlockPos)} whenever possible. Implementing/overriding is fine."
func_190952_a,getBlockByColor,2,
func_190953_b,getColoredItemStack,2,
func_190954_c,getColorFromBlock,0,
func_190955_b,getColorFromItem,0,
func_190956_e,getColor,2,
func_190961_e,updateNeighborsInFront,2,
func_190974_b,onBroken,2,
func_190993_b,getHashname,2,
func_190994_a,byHash,0,
func_190997_a,getFileName,0,
func_191057_i,hasCustomBreakingProgress,0,
func_191059_e,getOffset,2,
func_191066_m,hasSkyLight,2,
func_191070_b,getYPosForStructure,2,
func_191080_a,generateChest,2,
func_191081_a,loadTemplate,2,
func_191085_a,loadTemplate,2,
func_191086_a,generate,2,
func_191087_a,startHouseTower,2,
func_191088_b,recursiveChildren,2,
func_191090_b,addPiece,2,
func_191094_a,addTargetDecoration,2,
func_191095_a,updateDecorations,2,
func_191098_b,get1x2FrontEntrance,2,
func_191099_b,get1x1Secret,2,
func_191100_a,get1x2SideEntrance,2,
func_191101_d,get2x2,2,
func_191102_c,get1x2Secret,2,
func_191103_e,get2x2Secret,2,
func_191104_a,get1x1,2,
func_191109_a,isHouse,2,
func_191110_a,recursiveCorridor,2,
func_191111_a,cleanEdges,2,
func_191113_b,get1x2RoomDirection,2,
func_191114_a,isRoomId,2,
func_191115_b,setupThirdFloor,2,
func_191116_a,identifyRooms,2,
func_191123_a,createRoof,2,
func_191124_c,traverseTurn,2,
func_191125_a,createMansion,2,
func_191126_d,traverseInnerTurn,2,
func_191127_a,addRoom2x2,2,
func_191128_a,addRoom2x2Secret,2,
func_191129_a,addRoom1x1,2,
func_191130_a,traverseOuterWalls,2,
func_191131_b,traverseWallPiece,2,
func_191132_a,addRoom1x2,2,
func_191133_a,entrance,2,
func_191142_a,set,2,
func_191144_a,set,2,
func_191145_a,get,2,
func_191147_b,edgesTo,2,
func_191152_a,generateMansion,2,
func_191157_a,getZeroPositionWithTransform,2,
func_191159_a,byIcon,2,
func_191160_b,isRenderedOnFrame,0,
func_191161_d,getMapColor,2,
func_191162_c,hasMapColor,2,
func_191163_a,getIcon,2,
func_191179_b,getType,2,
func_191180_f,renderOnFrame,0,
func_191194_a,offset,2,
func_191195_a,contract,2,"Creates a new {@link AxisAlignedBB} that has been contracted by the given amount, with positive changes decreasing max values and negative changes increasing min values.\n<br/>\nIf the amount to contract by is larger than the length of a side, then the side will wrap (still creating a valid AABB - see last sample).\n \n<h3>Samples:</h3>\n<table>\n<tr><th>Input</th><th>Result</th></tr>\n<tr><td><pre><code>new AxisAlignedBB(0, 0, 0, 4, 4, 4).contract(2, 2, 2)</code></pre></td><td><pre><samp>box[0.0, 0.0, 0.0 -> 2.0, 2.0, 2.0]</samp></pre></td></tr>\n<tr><td><pre><code>new AxisAlignedBB(0, 0, 0, 4, 4, 4).contract(-2, -2, -2)</code></pre></td><td><pre><samp>box[2.0, 2.0, 2.0 -> 4.0, 4.0, 4.0]</samp></pre></td></tr>\n<tr><td><pre><code>new AxisAlignedBB(5, 5, 5, 7, 7, 7).contract(0, 1, -1)</code></pre></td><td><pre><samp>box[5.0, 5.0, 6.0 -> 7.0, 6.0, 7.0]</samp></pre></td></tr>\n<tr><td><pre><code>new AxisAlignedBB(-2, -2, -2, 2, 2, 2).contract(4, -4, 0)</code></pre></td><td><pre><samp>box[-8.0, 2.0, -2.0 -> -2.0, 8.0, 2.0]</samp></pre></td></tr>\n</table>\n \n<h3>See Also:</h3>\n<ul>\n<li>{@link #expand(double, double, double)} - like this, except for expanding.</li>\n<li>{@link #grow(double, double, double)} and {@link #grow(double)} - expands in all directions.</li>\n<li>{@link #shrink(double)} - contracts in all directions (like {@link #grow(double)})</li>\n</ul>\n \n@return A new modified bounding box."
func_191196_a,create,2,
func_191197_a,withSize,2,"Creates a new NonNullList with <i>fixed</i> size, and filled with the object passed."
func_191205_a,getMapInstanceIfExists,0,
func_191207_a,getData,0,
func_191208_c,getAmount,0,
func_191216_a,getArm,0,
func_191235_a,getAddress,2,
func_191238_f,setBaseAirFriction,0,
func_191273_b,positiveModulo,0,
func_191277_a,getVillagerProfession,2,
func_191281_a,saveAllItems,2,
func_191282_a,saveAllItems,2,
func_191283_b,loadAllItems,2,
func_191286_a,getPasses,0,
func_191287_c,getOffset,0,
func_191361_a,translateToHand,0,
func_191377_b,getLandPos,2,
func_191378_a,moveAboveSolid,2,
func_191379_a,generateRandomPos,2,
func_191380_b,isWaterDestination,2,
func_191420_l,isEmpty,2,
func_191500_a,intersect,2,
func_191507_d,setFixedColor,2,
func_191508_b,getCustomColor,2,
func_191510_k,dealExplosionDamage,2,
func_191511_j,isAttachedToEntity,2,
func_191514_d,setupFogColor,0,
func_191515_a,getMinMaxPiecesAABB,2,
func_191521_c,addItemStackToInventory,2,
func_191523_f,getFollowDistance,2,
func_191526_e,getSweepingDamageRatio,2,
func_191527_a,getSweepingDamageRatio,2,
func_191528_c,getFishingSpeedBonus,2,
func_191529_b,getFishingLuckBonus,2,
func_191531_b,getAllInBoxMutable,2,"Creates an Iterable that returns all positions in the box specified by the given corners. <strong>Coordinates must be in order</strong>; e.g. x1 <= x2.\n \nThis method uses {@link BlockPos.MutableBlockPos MutableBlockPos} instead of regular BlockPos, which grants better performance. However, the resulting BlockPos instances can only be used inside the iteration loop (as otherwise the value will change), unless {@link #toImmutable()} is called. This method is ideal for searching large areas and only storing a few locations.\n \n@see #getAllInBox(BlockPos, BlockPos)\n@see #getAllInBox(int, int, int, int, int, int)\n@see #getAllInBoxMutable(BlockPos, BlockPos)"
func_191553_a,addUpdate,0,
func_191560_c,isCompatibleWith,2,
func_191742_a,addChatMessage,0,Forwards the given chat message to all listeners.
func_191746_c,setPosition,0,
func_191751_a,initTextureValues,0,
func_191752_c,setPosition,0,
func_191753_b,setStateTriggered,0,
func_191754_c,isStateTriggered,0,
func_191770_c,setPosition,0,
func_191771_c,getList,0,
func_191772_a,getToolTipText,0,
func_191788_b,clear,0,
func_191794_b,getAdvancementGui,0,
func_191795_d,getTitle,0,
func_191796_a,drawIcon,0,
func_191798_a,drawTab,0,
func_191799_a,drawContents,0,
func_191800_a,addAdvancement,0,
func_191816_c,isMouseOver,0,
func_191817_b,draw,0,
func_191818_a,getFirstVisibleParent,0,
func_191819_a,drawConnectivity,0,
func_191820_c,getY,0,
func_191821_a,drawHover,0,
func_191822_a,addGuiAdvancement,0,
func_191823_d,getX,0,
func_191824_a,setAdvancementProgress,0,
func_191825_b,attachToParent,0,
func_191839_a,isVisible,0,
func_191846_c,nineInchSprite,0,
func_191864_a,renderGhostRecipe,0,
func_191866_a,toggleVisibility,0,
func_191871_c,removed,0,
func_191874_a,slotClicked,0,
func_191876_c,renderTooltip,0,
func_191878_b,isVisible,0,
func_191880_f,isOffsetNextToMainGUI,0,
func_191928_b,rootAdvancementRemoved,0,
func_191929_d,nonRootAdvancementRemoved,0,
func_191930_a,advancementsCleared,2,
func_191931_a,rootAdvancementAdded,2,
func_191932_c,nonRootAdvancementAdded,2,
func_191933_a,onUpdateAdvancementProgress,0,
func_191934_b,renderWindow,0,
func_191935_f,getTab,0,
func_191936_c,renderInside,0,
func_191937_d,renderToolTips,0,
func_191938_e,getAdvancementGui,0,
func_191948_b,renderHoveredToolTip,0,
func_191949_aK,getAdvancementManager,2,
func_191954_d,playFlySound,2,
func_191955_a,onInsideBlock,2,
func_191956_a,awardKillScore,2,
func_191957_ae,makeFlySound,2,
func_191960_a,getLanguage,0,
func_191961_a,renderModel,0,
func_191962_a,renderItemModelIntoGUI,0,
func_191965_a,renderModel,0,
func_191967_a,renderModel,0,
func_191969_a,renderQuad,0,
func_191970_a,renderQuads,0,
func_191971_c,add,2,
func_191973_d,addResource,2,
func_191975_a,placeItemBackInInventory,2,
func_191979_s,getLevels,2,
func_191980_a,handleRecipeBook,2,
func_191981_a,handleAdvancementInfo,2,
func_191982_f,getAdvancementManager,0,
func_191984_a,handleRecipeBookUpdate,2,
func_191987_a,setPartying,0,Called when a record starts or stops playing. Used to make parrots start or stop partying.
func_191989_p,setMoveForward,2,
func_191990_c,isPreventingPlayerRest,2,
func_191991_a,startConverting,2,Starts conversion of this zombie villager to a villager
func_191993_do,getLoveCause,2,
func_191995_du,canSitOnShoulder,2,
func_191997_m,setVariant,2,
func_191998_ds,getVariant,2,
func_192000_b,getPitch,2,
func_192001_dv,calculateFlapping,2,
func_192002_a,isFlying,2,
func_192003_a,getAmbientSound,2,
func_192004_dr,isPartying,0,
func_192005_a,playAmbientSound,2,
func_192006_b,playMimicSound,2,
func_192020_c,createSheepColor,2,
func_192023_dk,getLeftShoulderEntity,2,
func_192024_a,onEnchant,2,
func_192025_dl,getRightShoulderEntity,2,
func_192026_k,spawnShoulderEntity,2,
func_192027_g,addShoulderEntity,2,
func_192028_j,playShoulderEntityAmbientSound,2,
func_192029_h,setLeftShoulderEntity,2,
func_192030_dh,spawnShoulderEntities,2,
func_192031_i,setRightShoulderEntity,2,
func_192037_E,getRecipeBook,2,
func_192039_O,getAdvancements,2,
func_192043_J_,recipesUpdated,0,
func_192044_a,handleHotbarSnapshots,0,
func_192054_h,getPlayerAdvancements,2,
func_192056_a,build,2,
func_192057_a,writeTo,2,
func_192058_a,resolveParent,2,"Tries to resolve the parent of this advancement, if possible. Returns true on success."
func_192059_a,deserialize,2,
func_192060_b,readFrom,2,
func_192067_g,getId,2,Get this {@code Advancement}'s unique identifier.\n\n@return this {@code Advancement}'s unique identifier
func_192068_c,getDisplay,2,"Get information that defines this {@code Advancement}'s appearance in GUIs.\n\n@return information that defines this {@code Advancement}'s appearance in GUIs. If {@code null}, signifies an invisible {@code Advancement}."
func_192069_e,getChildren,2,Get the children of this {@code Advancement}.\n\n@return an {@code Iterable} of this {@code Advancement}'s children.\n@see #getParent()
func_192070_b,getParent,2,"Get the {@code Advancement} that is this {@code Advancement}'s parent. This determines the tree structure that appears in the {@linkplain GuiScreenAdvancements GUI}.\n\n@return the parent {@code Advancement} of this {@code Advancement}, or {@code null} to signify that this {@code Advancement} is a root with no parent."
func_192071_a,addChild,2,Add the given {@code Advancement} as a child of this {@code Advancement}.\n\n@see #getParent()
func_192072_d,getRewards,2,
func_192073_f,getCriteria,2,Get the {@link Criterion Criteria} used to decide the completion of this {@code Advancement}. Each key-value pair consists of a {@code Criterion} and its name.\n\n@return the criteria used to decide the completion of this {@code Advancement}\n@see #getRequirements()
func_192074_h,getRequirements,2,
func_192075_a,copy,2,Creates a new advancement builder with the data from this advancement
func_192083_a,loadAdvancements,2,
func_192084_a,getAdvancement,2,
func_192085_a,removeAll,0,
func_192086_a,setListener,0,
func_192087_a,clear,2,
func_192088_b,getRoots,2,
func_192090_a,remove,0,
func_192099_a,update,2,Update this AdvancementProgress' criteria and requirements
func_192100_b,fromNetwork,2,
func_192101_b,revokeCriterion,2,
func_192102_e,getCompletedCriteria,2,
func_192103_c,getPercent,0,
func_192104_a,serializeToNetwork,2,
func_192105_a,isDone,2,
func_192106_c,getCriterionProgress,2,
func_192107_d,getRemaningCriteria,2,
func_192108_b,hasProgress,2,
func_192109_a,grantCriterion,2,
func_192113_a,apply,2,
func_192118_a,register,2,
func_192119_a,get,2,
func_192120_a,getAll,2,
func_192140_a,serializeToNetwork,2,
func_192141_a,serializeToNetwork,2,Write {@code criteria} to {@code buf}.\n\n@see #criteriaFromNetwork(PacketBuffer)
func_192142_c,criteriaFromNetwork,2,"Read criteria from {@code buf}.\n\n@return the read criteria. Each key-value pair consists of a {@code Criterion} and its name.\n@see #serializeToNetwork(Map, PacketBuffer)"
func_192143_a,getCriterionInstance,2,
func_192144_b,criteriaFromJson,2,"Read criteria from {@code json}. The keys of the object name the criteria, and the values (which must be objects) are the criteria themselves.\n\n@return the deserialized criteria. Each key-value pair consists of a {@code Criterion} and its name.\n@see #criterionFromJson(JsonObject, JsonDeserializationContext)"
func_192145_a,criterionFromJson,2,"Deserialize a <em>single</em> {@code Criterion} from {@code json}. The {@link ICriterionTrigger} is chosen by the {@code ""trigger""} property of the object, which can then handle the optional {@code ""conditions""} in the object. The {@code ""conditions""}, if present, must be a {@code JsonObject}. The resulting {@link ICriterionInstance} is wrapped in a {@code Criterion}.\n\n@return the deserialized {@code Criterion}.\n@see ICriterionTrigger#deserializeInstance(JsonObject, JsonDeserializationContext)"
func_192146_b,criterionFromNetwork,2,
func_192148_e,serialize,2,
func_192149_a,read,2,
func_192150_a,write,2,
func_192151_a,isObtained,2,
func_192153_b,obtain,2,
func_192154_c,reset,2,
func_192158_a,getCriterionInstance,2,
func_192159_a,grantCriterion,2,
func_192163_a,getId,2,
func_192164_b,removeListener,2,
func_192165_a,addListener,2,
func_192166_a,deserializeInstance,2,Deserialize a ICriterionInstance of this trigger from the data in the JSON.
func_192167_a,removeAllListeners,2,
func_192168_a,trigger,2,
func_192173_a,trigger,2,
func_192180_a,trigger,2,
func_192183_a,trigger,2,
func_192190_a,trigger,2,
func_192193_a,trigger,2,
func_192200_a,trigger,2,
func_192208_a,trigger,2,
func_192211_a,trigger,2,
func_192215_a,trigger,2,
func_192220_a,trigger,2,
func_192225_a,trigger,2,
func_192229_a,trigger,2,
func_192239_a,trigger,2,
func_192244_a,getId,2,
func_192246_a,test,2,
func_192250_a,test,2,
func_192252_a,test,2,
func_192254_a,test,2,
func_192257_a,test,2,
func_192260_a,test,2,
func_192263_a,test,2,
func_192265_a,test,2,
func_192270_a,test,2,
func_192278_a,test,2,
func_192283_a,test,2,
func_192288_a,test,2,
func_192290_a,write,2,
func_192291_d,getFrame,2,
func_192292_a,setPosition,2,
func_192293_c,getBackground,0,
func_192294_a,deserialize,2,
func_192295_b,read,2,
func_192296_f,getY,0,
func_192297_a,getTitle,2,
func_192298_b,getIcon,0,
func_192299_e,getX,0,
func_192307_a,getName,2,
func_192308_a,byName,2,
func_192309_b,getIcon,0,
func_192316_a,moveSubtree,2,
func_192317_d,getLastChild,2,
func_192318_a,thirdWalk,2,
func_192319_a,secondWalk,2,
func_192320_a,firstWalk,2,
func_192321_c,getFirstChild,2,
func_192322_a,buildSubTree,2,
func_192323_a,layout,2,
func_192324_a,apportion,2,
func_192325_b,executeShifts,2,
func_192326_a,getAncestor,2,
func_192327_e,updatePosition,2,
func_192340_b,remove,2,
func_192341_a,isEmpty,2,
func_192342_a,trigger,2,
func_192343_a,add,2,
func_192346_b,removeListener,2,
func_192347_a,isEmpty,2,
func_192348_a,trigger,2,
func_192349_a,addListener,2,
func_192352_a,trigger,2,
func_192353_b,remove,2,
func_192354_a,isEmpty,2,
func_192355_a,add,2,
func_192358_b,remove,2,
func_192359_a,isEmpty,2,
func_192360_a,add,2,
func_192361_a,trigger,2,
func_192364_a,deserialize,2,
func_192365_a,test,2,
func_192385_j,getTreePos,2,
func_192394_m,isAlignedRight,0,
func_192399_d,isDynamic,2,"If true, this recipe does not appear in the recipe book and does not respect recipe unlocking (and the doLimitedCrafting gamerule)"
func_192400_c,getIngredients,2,
func_192402_a,deserializeIngredients,2,
func_192403_f,getWidth,2,
func_192404_g,getHeight,2,
func_192407_a,patternFromJson,2,
func_192408_a,deserializeKey,2,Returns a key json object as a Java HashMap.
func_192445_m,createNewDragon,2,
func_192447_a,deserialize,2,
func_192448_a,optionalBoolean,2,
func_192457_b,remove,2,
func_192458_a,isEmpty,2,
func_192459_a,trigger,2,
func_192460_a,add,2,
func_192463_a,test,2,
func_192464_a,deserialize,2,
func_192465_b,deserializeArray,2,
func_192469_b,remove,2,
func_192470_a,isEmpty,2,
func_192471_a,trigger,2,
func_192472_a,add,2,
func_192475_b,remove,2,
func_192476_a,isEmpty,2,
func_192477_a,add,2,
func_192478_a,trigger,2,
func_192481_a,deserialize,2,
func_192482_a,test,2,
func_192486_a,trigger,2,
func_192487_b,remove,2,
func_192488_a,isEmpty,2,
func_192489_a,add,2,
func_192492_a,deserialize,2,
func_192493_a,test,2,
