searge,name,side,desc
func_195560_a,loadDataPacks,2,
func_195561_aH,getResourcePacks,2,
func_195563_aC,getDataFixer,2,
func_195565_a,shareToLAN,0,
func_195568_a,loadDataPacks,2,
func_195569_l,allowLoggingRcon,2,
func_195570_aG,getResourceManager,2,
func_195571_aL,getCommandManager,2,
func_195573_aM,getCommandSource,2,
func_195581_a,handleConsoleInput,2,
func_195585_a,checkNoEntityCollision,2,
func_195586_b,isCollisionBoxesEmpty,2,
func_195588_v,isBlockPresent,2,
func_195589_b,addOptionalParticle,2,
func_195590_a,addParticle,0,
func_195592_c,notifyNeighbors,2,
func_195593_d,notifyNeighborsOfStateChange,2,
func_195594_a,addParticle,2,
func_195597_b,invalidateRegionAndSetBlock,0,
func_195598_a,spawnParticle,2,
func_195600_a,spawnParticle,2,
func_195601_a,sendPacketWithinDistance,2,
func_195603_h,updateSearch,0,
func_195607_a,setTextFormatter,0,
func_195612_c,setSuggestion,0,
func_195620_a,render,0,
func_195621_a,onMouseScroll,0,
func_195622_a,renderTooltip,0,
func_195623_a,renderSelectedItem,0,
func_195625_a,render,0,
func_195639_a,openURL,0,
func_195640_a,openURI,0,
func_195641_a,openFile,0,
func_195642_a,openURI,0,
func_195643_b,getOpenCommandLine,0,
func_195647_a,getElementAfter,2,
func_195648_b,getElementBefore,2,
func_195651_c,getAll,2,
func_195652_a,set,0,
func_195654_a,setProjectionMatrix,0,
func_195656_a,detachShader,0,
func_195659_d,uploadFrames,0,
func_195660_c,getColorGamma,0,
func_195661_b,blendColors,0,
func_195662_a,isPixelTransparent,0,
func_195663_q,uploadMipmaps,0,
func_195664_a,loadSpriteFrames,0,
func_195665_a,getColor,0,
func_195666_b,generateMipmapsUnchecked,0,
func_195667_a,uploadFrames,0,
func_195668_m,getName,0,
func_195669_a,blendColorComponent,0,
func_195675_b,getLocation,0,
func_195676_d,getDynamicTexture,0,
func_195696_g,checkImage,0,
func_195697_a,uploadTextureSub,0,
func_195699_a,copyAreaRGBA,0,
func_195700_a,setPixelRGBA,0,
func_195701_a,downloadFromFramebuffer,0,
func_195702_a,getWidth,0,
func_195703_a,copyImageData,0,
func_195704_a,read,0,
func_195705_a,setMinMagFilters,0,
func_195706_a,uploadTextureSub,0,
func_195707_b,setWrapST,0,
func_195708_a,resizeSubRectTo,0,
func_195709_a,getPixelRGBA,0,
func_195710_e,flip,0,
func_195711_f,untrack,0,
func_195712_a,uploadTextureSub,0,
func_195713_a,read,0,
func_195714_b,getHeight,0,
func_195715_a,fillAreaRGBA,0,
func_195716_c,makePixelArray,0,
func_195717_a,downloadFromTexture,0,
func_195718_b,blendPixel,0,
func_195730_a,addPackInfosToMap,0,
func_195733_a,makePackSupplier,2,
func_195746_a,getVanillaPack,0,
func_195749_c,clearResourcePack,0,
func_195758_a,getAllResourceLocations,2,
func_195759_a,getResourceNamespaces,2,
func_195760_a,getMetadata,0,
func_195761_a,getResourceStream,2,
func_195762_a,getName,0,
func_195763_b,getRootResourceStream,0,
func_195764_b,resourceExists,2,
func_195765_c,getFullPath,2,
func_195766_a,getInputStream,2,
func_195767_a,getRelativeString,2,
func_195768_c,resourceExists,2,
func_195769_d,onIgnoreNonLowercaseNamespace,2,
func_195770_a,getResourceMetadata,2,
func_195773_b,getResourcePackZipFile,2,
func_195776_e,getFile,2,
func_195777_a,validatePath,2,
func_195781_a,getResourceLocations,2,
func_195782_c,getInputStreamVanilla,2,
func_195786_a,parseUserSkin,0,
func_195787_b,setAreaOpaque,0,
func_195788_a,setAreaTransparent,0,
func_195789_b,getTitle,0,
func_195790_f,getName,2,
func_195791_d,getCompatibility,2,
func_195792_i,getPriority,2,
func_195793_a,createResourcePack,2,
func_195795_c,getDescription,0,
func_195796_e,getResourcePack,2,
func_195797_g,isAlwaysEnabled,2,
func_195798_h,isOrderLocked,2,
func_195812_a,deserialize,0,
func_195823_b,decompose,2,
func_195824_a,isValidPathCharacter,2,
func_195826_a,read,2,
func_195828_a,create,2,
func_195855_a,stop,0,
func_195866_d,isEmpty,2,
func_195867_b,add,2,
func_195870_a,onMouseMove,0,
func_195872_a,onMouseMove,0,
func_195873_b,write,0,
func_195874_a,read,0,
func_195876_a,perspective,0,
func_195877_a,orthographic,0,
func_195878_a,set,0,
func_195879_b,write,0,
func_195883_a,read,0,
func_195889_a,getX,2,
func_195890_a,multiply,2,
func_195891_b,getY,2,
func_195892_e,conjugate,2,
func_195893_c,getZ,2,
func_195894_d,getW,2,
func_195896_c,cross,0,
func_195897_a,sub,0,
func_195898_a,mul,0,
func_195899_a,getX,2,
func_195900_b,getY,2,
func_195901_a,clamp,0,
func_195902_c,getZ,2,
func_195903_b,dot,0,
func_195904_b,add,0,
func_195905_a,set,2,
func_195906_d,normalize,0,
func_195909_a,scale,0,
func_195910_a,getX,0,
func_195911_a,set,0,
func_195913_b,getY,0,
func_195914_c,getZ,0,
func_195915_d,getW,0,
func_195921_a,toggleDoor,2,
func_195922_f,canDestroy,2,
func_195925_e,getName,2,
func_195929_a,areItemsAndTagsEqual,2,
func_195931_a,setFlySpeed,0,
func_195932_a,accountPlainStack,2,
func_195933_b,asPlank,2,
func_195935_o,getDefaultTranslationKey,2,
func_195938_a,canPlayerBreakBlockWhileHolding,2,
func_195939_a,onItemUse,2,
func_195941_b,placeBlock,2,
func_195942_a,tryPlace,2,
func_195943_a,onBlockPlaced,2,
func_195944_a,canPlace,2,
func_195945_b,getStateForPlacement,2,
func_195946_a,addToBlockToItemMap,2,
func_195948_b,getColor,2,
func_195949_f,getMapId,2,
func_195950_a,getMapData,2,
func_195951_a,createMapData,2,
func_195952_a,setupNewMap,2,
func_195956_a,sendMessage,2,
func_195958_a,handleClick,2,
func_195959_a,getAdjacentValue,2,
func_195960_a,cycleProperty,2,
func_195961_a,getItem,2,
func_195962_g,getDyeColor,2,
func_195965_a,spawnBonemealParticles,0,
func_195966_a,applyBonemeal,2,
func_195975_g,getComparatorValue,2,
func_195979_f,getColor,2,
func_195983_a,getColor,0,
func_195985_g,getEggs,2,
func_195990_h,getPlacementYaw,2,
func_195991_k,getWorld,2,
func_195992_f,getPlacementHorizontalFacing,2,
func_195995_a,getPos,2,
func_195996_i,getItem,2,
func_195998_g,isPlacerSneaking,2,
func_195999_j,getPlayer,2,
func_196000_l,getFace,2,
func_196009_e,getNearestLookingDirections,2,
func_196010_d,getNearestLookingDirection,2,
func_196011_b,canPlace,2,
func_196012_c,replacingClickedOnBlock,2,
func_196051_a,getCoordinate,2,
func_196052_a,getCoordinate,2,
func_196053_a,compose,2,
func_196054_a,getFacingDirections,2,
func_196055_e,getMapColor,2,
func_196056_a,byId,2,
func_196057_c,getSwappedColorValue,0,
func_196058_b,byFireworkColor,0,
func_196059_a,getId,2,
func_196060_f,getFireworkColor,2,
func_196082_o,getOrCreateTag,2,
func_196083_e,removeChildTag,2,
func_196084_a,onItemUse,2,
func_196085_b,setDamage,2,
func_196207_a,addContainerRecipe,2,
func_196208_a,addContainer,2,
func_196220_c,getDisplayName,2,
func_196234_d,move,2,
func_196242_c,updateNeighbors,2,
func_196243_a,onReplaced,2,
func_196245_f,isDirt,2,
func_196246_j,getStateId,2,
func_196247_c,getRenderShape,2,
func_196248_b,updateDiagonalNeighbors,2,
func_196252_e,isRock,2,
func_196253_a,isReplaceable,2,
func_196257_b,getStateById,2,
func_196258_a,getStateForPlacement,2,
func_196260_a,isValidPosition,2,
func_196261_e,isAir,2,
func_196262_a,onEntityCollision,2,
func_196263_a,replaceBlock,2,
func_196265_a,randomTick,2,
func_196266_a,allowsMovement,2,
func_196267_b,tick,2,
func_196270_a,onBlockClicked,2,
func_196271_a,updatePostPlacement,2,
func_196279_O_,getSeeds,0,
func_196283_a_,createNewTileEntity,2,
func_196285_M_,getColor,2,
func_196287_a,forColor,0,
func_196292_N_,getSkullType,0,
func_196296_d,getOrCreateWitherFull,2,
func_196297_e,getOrCreateWitherBase,2,
func_196298_a,checkWitherSpawn,2,
func_196299_b,canSpawnMob,2,
func_196310_d,getOpenStat,2,
func_196311_i,getDirectionToAttached,2,
func_196312_a,getDirectionToAttach,2,
func_196319_d,updatePower,2,
func_196343_a,createTilePiston,2,
func_196346_i,getDelay,2,
func_196350_d,getColor,0,
func_196353_d,getSnowmanBasePattern,2,
func_196354_a,canDispenserPlace,2,
func_196355_e,getSnowmanPattern,2,
func_196356_f,getGolemBasePattern,2,
func_196357_g,getGolemPattern,2,
func_196358_b,trySpawnGolem,2,
func_196365_i,getFacing,2,
func_196367_a,playSound,2,
func_196368_e,updateNeighbors,2,
func_196369_b,getSoundEvent,2,
func_196378_d,updateNeighbors,2,
func_196379_a,addParticles,2,
func_196380_i,isWall,2,
func_196390_a,placeAt,2,
func_196406_i,getIndex,2,
func_196407_a,getMask,2,
func_196408_a,makeShapes,2,
func_196424_i,getExtensionShapeFromState,2,
func_196425_x,getArmShapeFromState,2,
func_196426_b,playSound,2,
func_196433_f,damage,2,
func_196441_b,isTouchingLiquid,2,
func_196443_d,teleport,2,
func_196446_i,canBurn,2,
func_196447_a,areNeighborsFlammable,2,
func_196448_a,getStateForPlacement,2,
func_196454_d,turnIntoWater,2,
func_196455_e,slightlyMelt,2,
func_196456_a,shouldMelt,2,
func_196457_d,getColor,2,
func_196466_i,canContainSilverfish,2,
func_196467_h,infest,2,
func_196468_d,getMimickedBlock,2,
func_196471_a,canAttachTo,2,
func_196475_b,setRenderTranslucent,0,
func_196482_a,triggerNote,2,
func_196486_i,getShapeIndex,2,
func_196487_d,makeShapes,2,
func_196497_a,makeConnections,2,
func_196500_d,activate,2,
func_196510_a,tryAbsorb,2,
func_196523_e,getAttachedStem,2,
func_196524_d,getStem,2,
func_196527_a,update,2,
func_196534_a,explode,2,
func_196535_a,explode,2,
func_196536_a,shouldConnectTo,2,
func_196542_b,canAttachTo,2,
func_196547_d,getColor,2,
func_196902_d,isAdjacentRail,2,
func_196903_f,checkConnected,2,
func_196904_b,isConnectedTo,2,
func_196907_a,getConnectedRails,2,
func_196908_a,createForAdjacent,2,
func_196910_b,countAdjacentRails,2,
func_196916_c,getNewState,2,
func_196919_b,isConnectedTo,2,
func_196935_a,spawn,2,
func_196936_b,getTreeFeature,2,
func_196937_a,canBigTreeSpawnAt,2,
func_196938_a,getBigTreeFeature,2,
func_196939_a,spawnBigTree,2,
func_196940_a,tick,2,
func_196942_a,onBlockClicked,2,
func_196944_b,randomTick,2,
func_196946_a,updateNeighbors,2,
func_196947_b,onReplaced,2,
func_196948_b,updateDiagonalNeighbors,2,
func_196950_a,onEntityCollision,2,
func_196951_e,getRenderShape,2,
func_196952_d,getCollisionShape,2,
func_196953_a,isReplaceable,2,
func_196954_c,getShape,2,
func_196955_c,isValidPosition,2,
func_196956_a,updatePostPlacement,2,
func_196957_g,allowsMovement,2,
func_196958_f,isAir,2,
func_196959_b,has,2,
func_196960_c,getWorld,2,
func_196962_a,create,2,
func_196963_b,writeChunkPalette,2,
func_196966_y,getUpgradeData,2,
func_196968_a,read,2,
func_196969_b,writePaletteToList,2,
func_196970_c,isAllowedInputChat,2,
func_196972_a,optionallyFormat,2,
func_196973_a,getMin,2,
func_196975_b,readNumber,2,
func_196977_b,getMax,2,
func_196981_b,writeToNBTWithSelectedItem,2,
func_196988_a,isEmpty,2,
func_196990_a,postProcessChunk,2,
func_196992_b,write,2,
func_196998_a,execute,2,
func_197000_a,create,2,
func_197001_a,getId,2,
func_197003_a,getComponent,2,
func_197005_b,suggest,2,
func_197006_a,suggestIterable,2,
func_197008_a,suggest,2,
func_197009_a,getSuggestionsFromServer,2,
func_197010_l,getSoundResourceLocations,2,
func_197011_j,getPlayerNames,2,
func_197012_k,getTeamNames,2,
func_197013_a,suggest,2,
func_197014_a,suggestIterable,2,
func_197015_a,handleResponse,0,
func_197019_b,getDisplayName,2,
func_197020_b,logFeedback,2,
func_197021_a,sendErrorMessage,2,
func_197022_f,getEntity,2,
func_197024_a,withEntity,2,
func_197026_b,withMinPermissionLevel,2,
func_197027_g,assertIsEntity,2,
func_197028_i,getServer,2,
func_197029_a,withResultConsumer,2,
func_197030_a,sendFeedback,2,
func_197031_a,withFeedbackDisabled,2,
func_197033_a,withPermissionLevel,2,
func_197034_c,hasPermissionLevel,2,
func_197035_h,asPlayer,2,
func_197036_d,getPos,2,
func_197037_c,getName,2,
func_197038_a,onCommandComplete,2,
func_197051_a,send,2,
func_197052_a,commandSourceNodesToSuggestionNodes,2,
func_197054_a,getDispatcher,2,
func_197056_a,argument,2,
func_197057_a,literal,2,
func_197059_a,handleCommand,2,
func_197063_a,color,2,
func_197064_a,getColor,2,
func_197067_a,component,2,
func_197068_a,getComponent,2,
func_197071_b,read,2,
func_197086_a,entity,2,
func_197087_c,getEntitiesAllowingNone,2,
func_197088_a,getEntity,2,
func_197089_d,getPlayer,2,
func_197090_e,getPlayers,2,
func_197093_b,entities,2,
func_197094_d,players,2,
func_197096_c,player,2,
func_197097_b,getEntities,2,
func_197108_a,gameProfile,2,
func_197109_a,getGameProfiles,2,
func_197113_a,parse,2,
func_197116_a,toComponent,2,
func_197117_a,getStart,2,
func_197118_b,getEnd,2,
func_197123_a,message,2,
func_197124_a,getMessage,2,
func_197125_a,getMobEffect,2,
func_197126_a,mobEffect,2,
func_197134_a,createEmptyElement,2,
func_197146_a,isSimpleNameChar,2,
func_197148_a,getNBTPath,2,
func_197149_a,nbtPath,2,
func_197151_a,readTagName,2,
func_197156_b,getWritableObjective,2,
func_197157_a,objective,2,
func_197158_a,getObjective,2,
func_197161_a,getObjectiveCriteria,2,
func_197162_a,objectiveCriteria,2,
func_197170_b,getLoxAxis,2,
func_197177_a,parseOperation,2,
func_197179_a,getOperation,2,
func_197182_b,parseOperation0,2,
func_197184_a,operation,2,
func_197187_a,getParticle,2,
func_197189_a,parseParticle,2,
func_197190_a,particle,2,
func_197194_b,getRecipe,2,
func_197195_e,getResourceLocation,2,
func_197197_a,resourceLocation,2,
func_197198_a,getAdvancement,2,
func_197209_a,scoreHolder,2,
func_197210_a,getScoreHolder,2,
func_197211_a,getSingleScoreHolderNoObjectives,2,
func_197213_b,getScoreHolderNoObjectives,2,
func_197214_b,scoreHolders,2,
func_197217_a,getScoreboardSlot,2,
func_197219_a,scoreboardSlot,2,
func_197221_a,getSlot,2,
func_197223_a,slot,2,
func_197227_a,team,2,
func_197228_a,getTeam,2,
func_197231_a,getState,2,
func_197238_a,getBlockState,2,
func_197239_a,blockState,2,
func_197240_f,readNBT,2,
func_197241_c,getNbt,2,
func_197243_a,parse,2,
func_197244_d,suggestNbt,2,
func_197245_a,getSuggestions,2,
func_197246_e,suggestEquals,2,
func_197247_a,toString,2,
func_197248_f,suggestPropertyEndOrContinue,2,
func_197249_b,getState,2,
func_197250_h,suggestTagOrBlock,2,
func_197252_b,suggestPropertyOrEnd,2,
func_197253_a,parseValue,2,
func_197254_a,getProperties,2,
func_197255_g,suggestPropertyOrNbt,2,
func_197256_c,suggestProperty,2,
func_197257_e,readProperties,2,
func_197258_d,readBlock,2,
func_197273_a,getLoadedBlockPos,2,
func_197274_b,getBlockPos,2,
func_197276_a,blockPos,2,
func_197280_c,getBlockPos,2,
func_197281_a,getPosition,2,
func_197282_b,getRotation,2,
func_197288_a,rotation,2,
func_197291_a,getSwizzle,2,
func_197293_a,swizzle,2,
func_197295_a,getVec2f,2,
func_197296_a,vec2,2,
func_197300_a,getVec3,2,
func_197301_a,vec3,2,
func_197303_a,vec3,2,
func_197306_a,get,2,
func_197307_a,parseInt,2,
func_197308_a,parseDouble,2,
func_197309_b,isRelative,2,
func_197316_a,getItem,2,
func_197317_a,item,2,
func_197319_a,getItem,2,
func_197320_a,createStack,2,
func_197321_c,serialize,2,
func_197325_c,getNbt,2,
func_197326_b,getItem,2,
func_197327_f,parse,2,
func_197328_b,suggestItem,2,
func_197329_a,fillSuggestions,2,
func_197330_e,readNBT,2,
func_197331_c,suggestTagOrItem,2,
func_197332_d,readItem,2,
func_197340_a,selectOne,2,
func_197341_b,select,2,
func_197342_d,selectPlayers,2,
func_197345_a,sortAndLimit,2,
func_197346_a,getLimit,2,
func_197347_c,selectOnePlayer,2,
func_197349_a,updateFilter,2,
func_197350_a,joinNames,2,
func_197351_b,includesEntities,2,
func_197352_c,isSelfSelector,2,
func_197353_d,isWorldLimited,2,
func_197365_g,setCurrentWorldOnly,2,
func_197366_a,createRotationPredicate,2,
func_197370_h,getDistance,2,
func_197372_c,setZ,2,
func_197373_a,setIncludeNonPlayers,2,
func_197376_a,setSorter,2,
func_197377_d,setDx,2,
func_197378_e,shouldInvertValue,2,
func_197381_m,isCurrentEntity,2,
func_197382_c,parseSingleEntity,2,
func_197384_a,setX,2,
func_197387_d,setYRotation,2,
func_197388_a,setLimit,2,
func_197389_c,setXRotation,2,
func_197390_a,createAABB,2,
func_197391_e,setDy,2,
func_197394_i,getLevel,2,
func_197395_b,setY,2,
func_197396_n,updateFilter,2,
func_197397_a,setDistance,2,
func_197398_f,getReader,2,
func_197399_b,setLevel,2,
func_197400_a,build,2,
func_197401_a,addFilter,2,
func_197403_b,parseSelector,2,
func_197404_d,parseArguments,2,
func_197405_f,setDz,2,
func_197445_a,registerOptions,2,
func_197482_a,get,2,
func_197483_a,registerArgumentTypes,2,
func_197484_a,serialize,2,
func_197486_a,deserialize,2,
func_197494_a,register,2,
func_197496_b,ensureKnown,2,
func_197497_a,getId,2,
func_197498_a,get,2,
func_197508_a,minMaxFlags,2,
func_197509_b,hasMax,2,
func_197510_a,hasMin,2,
func_197511_a,registerArgumentTypes,2,
func_197513_a,rotate,2,
func_197514_a,reverse,2,
func_197516_a,from,2,
func_197517_a,getCoordinate,2,
func_197524_h,getWorld,2,
func_197526_a,deserializeLayer,0,
func_197527_b,deserializeLayers,0,
func_197532_a,getDirections,2,
func_197543_b,read,2,
func_197544_b,deserialize,2,
func_197553_a,write,2,
func_197554_b,getType,2,
func_197555_a,getParameters,2,
func_197556_c,getItemStack,0,
func_197560_f,getAlpha,0,
func_197561_e,getBlue,0,
func_197562_c,getRed,0,
func_197563_d,getGreen,0,
func_197571_g,getDeserializer,2,
func_197575_f,getAlwaysShow,0,
func_197584_c,getBlockState,0,
func_197588_a,setIf,2,
func_197637_c,toFormattedComponent,2,
func_197643_a,merge,2,
func_197644_a,putLongArray,2,
func_197645_o,getLongArray,2,
func_197646_b,putIntArray,2,
func_197652_h,getAsLongArray,2,
func_197654_a,quoteAndEscape,2,
func_197664_a,processPacket,2,
func_197665_b,resolve,2,
func_197668_a,createNames,2,
func_197671_a,fromJson,2,
func_197672_a,fromJson,2,
func_197673_a,getPos,2,
func_197675_a,makeSortedList,2,
func_197676_a,wrapInSquareBrackets,2,
func_197677_b,makeList,2,
func_197678_a,makeGreenSortedList,2,
func_197679_a,getDisplayName,2,
func_197680_a,updateForEntity,2,
func_197682_a,getGroundY,2,
func_197684_a,readValues,2,
func_197685_a,getState,0,
func_197687_b,getSuggestions,0,
func_197689_a,getTransactionId,0,
func_197692_c,readEntry,2,
func_197693_a,getRoot,0,
func_197695_a,readArgumentBuilder,2,
func_197696_a,writeCommandNode,2,
func_197698_a,getSoundName,0,
func_197699_j,getParticle,0,
func_197701_d,getAction,0,
func_197703_a,getName,0,
func_197704_b,getCategory,0,
func_197707_b,getCommand,2,
func_197709_a,getTransactionId,2,
func_197712_e,getBackupsFolder,0,
func_197713_h,createBackup,0,
func_197714_g,getWorldFolder,0,
func_197715_a,getSaveLoader,2,
func_197718_i,getFixer,2,
func_197719_N,getDisabledDataPacks,2,
func_197720_O,getEnabledDataPacks,2,
func_197723_a,createCommandNode,2,
func_197742_b,getMax,2,
func_197743_a,rayTrace,2,
func_197744_e,contains,2,
func_197745_a,getMin,2,
func_197746_a,align,2,
func_197749_a,getClosestIndex,2,
func_197751_a,withOffset,2,
func_197752_a,getBoundingBox,2,
func_197753_c,simplify,2,
func_197754_a,forEachEdge,0,
func_197755_b,forEachBox,2,
func_197756_d,toBoundingBoxList,2,
func_197757_a,getValues,2,
func_197758_c,getEnd,2,
func_197759_b,getValueUnchecked,2,
func_197760_b,max,0,
func_197762_b,getStart,2,
func_197764_a,min,0,
func_197766_b,isEmpty,2,
func_197775_a,makeShapePart,2,
func_197818_c,contains,2,
func_197819_a,getSize,2,
func_197820_c,getYSize,2,
func_197821_d,getZSize,2,
func_197823_b,getXSize,2,
func_197824_a,containsWithRotation,2,
func_197826_a,firstFilled,0,
func_197827_a,isXZRectangleFull,2,
func_197828_a,forEachEdge,0,
func_197829_b,isFilledWithRotation,2,
func_197830_a,isEmpty,2,
func_197831_b,forEachBox,2,
func_197832_a,forEachEdgeOnAxis,0,
func_197833_a,isZAxisLineFull,2,
func_197834_a,setZAxisLine,2,
func_197835_b,isFilled,2,
func_197836_b,lastFilled,0,
func_197848_a,getIndex,2,
func_197855_a,forMergedIndexes,2,
func_197868_b,fullCube,2,
func_197872_a,or,2,
func_197873_a,create,2,
func_197875_a,isCubeSideCovered,0,
func_197877_a,lcm,2,
func_197878_a,combineAndSimplify,2,
func_197879_c,compare,2,
func_197880_a,empty,2,
func_197881_a,create,2,
func_197882_b,combine,2,
func_197885_a,getPrecisionBits,2,
func_197891_c,reset,2,
func_197892_d,getCommandName,2,
func_197893_a,forAllObjectives,2,
func_197899_c,getOrCreateObjective,2,
func_197900_b,hasObjective,0,
func_197901_a,addPlayerToTeam,2,
func_197907_b,getDisplayName,2,
func_197910_b,getDisplayName,2,
func_197918_a,buildName,2,
func_197919_a,locationToKey,2,
func_197920_b,getValue,2,
func_197921_a,getType,2,
func_197925_b,remove,2,
func_197926_a,add,2,
func_197933_a,untrack,0,
func_197935_d,getTranslationKey,0,
func_197937_c,getKeyCode,0,
func_197938_b,getType,0,
func_197943_a,registerInput,0,
func_197944_a,getOrMakeInput,0,
func_197954_a,getInputByCode,0,
func_197955_a,getInputByName,0,
func_197960_a,setClipboardString,0,
func_197961_a,onKeyEvent,0,
func_197962_c,processKeyF3,0,
func_197963_a,onCharEvent,0,
func_197964_a,printDebugMessage,0,
func_197965_a,getClipboardString,0,
func_197967_a,enableRepeatEvents,0,
func_197968_a,setupCallbacks,0,
func_197976_a,matchesKey,0,
func_197977_i,getDefault,0,
func_197978_k,getLocalizedName,0,
func_197979_b,bind,0,
func_197980_a,setKeyBindState,0,
func_197981_a,onTick,0,
func_197982_m,getTranslationKey,0,
func_197983_b,conflicts,0,
func_197984_a,matchesMouseKey,0,
func_197985_l,isDefault,0,
func_197986_j,isInvalid,0,
func_197987_b,getDefaultVideoMode,0,
func_197988_a,setup,0,
func_197989_c,getVirtualPosX,0,
func_197990_d,getVirtualPosY,0,
func_197991_a,getVideoModeFromIndex,0,
func_197992_a,getVideoModeOrDefault,0,
func_197994_e,getVideoModeCount,0,
func_197995_f,getMonitorPointer,0,
func_198014_a,setKeyBindingCode,0,
func_198017_a,fillResourcePackList,0,
func_198020_a,scrollCallback,0,
func_198021_g,setIgnoreFirstMove,0,
func_198022_b,cursorPosCallback,0,
func_198023_a,mouseButtonCallback,0,
func_198024_e,getMouseX,0,
func_198026_f,getMouseY,0,
func_198028_a,updatePlayerLook,0,
func_198029_a,registerCallbacks,0,
func_198030_b,isLeftDown,0,
func_198031_d,isRightDown,0,
func_198032_j,ungrabMouse,0,
func_198034_i,grabMouse,0,
func_198035_h,isMouseGrabbed,0,
func_198052_a,createScreenshot,0,
func_198061_a,parseFromSettings,0,
func_198062_c,getRedBits,0,
func_198063_d,getGreenBits,0,
func_198064_a,getWidth,0,
func_198065_b,getHeight,0,
func_198066_g,getSettingsString,0,
func_198067_f,getRefreshRate,0,
func_198068_e,getBlueBits,0,
func_198076_a,setRenderPhase,0,
func_198077_g,toggleFullscreen,0,
func_198079_r,getWindowY,0,
func_198080_a,onWindowPosUpdate,0,
func_198082_x,getLimitFramerate,0,
func_198083_n,getHeight,0,
func_198084_a,logGlError,0,
func_198086_a,update,0,
func_198087_p,getScaledHeight,0,
func_198089_c,onWindowSizeUpdate,0,
func_198091_l,getFramebufferHeight,0,
func_198092_i,getHandle,0,
func_198093_u,setThrowExceptionOnGlError,0,
func_198095_a,onWindowFocusUpdate,0,
func_198097_f,update,0,
func_198099_q,getWindowX,0,
func_198100_s,getGuiScaleFactor,0,
func_198102_b,onFramebufferSizeUpdate,0,
func_198103_w,updateFramebufferSize,0,
func_198105_m,getWidth,0,
func_198106_d,getVideoMode,0,
func_198107_o,getScaledWidth,0,
func_198108_y,updateVideoMode,0,
func_198109_k,getFramebufferWidth,0,
func_198111_a,loadIcon,0,
func_198112_b,setLogOnGlError,0,
func_198113_j,isFullscreen,0,
func_198167_a,makeDataEntry,2,
func_198179_a,applyToAdvancement,2,
func_198180_a,applyToAdvancements,2,
func_198181_a,getPrefix,2,
func_198182_a,applyToCriterion,2,
func_198199_a,register,2,
func_198203_a,updateCriterion,2,
func_198207_a,addAllChildren,2,
func_198214_a,forEachAdvancement,2,
func_198216_a,getMatchingAdvancements,2,
func_198220_a,register,2,
func_198223_a,banUsernameOrIp,2,
func_198224_b,banIpAddress,2,
func_198229_a,register,2,
func_198230_a,sendBanList,2,
func_198235_a,register,2,
func_198236_a,banGameProfiles,2,
func_198243_a,register,2,
func_198244_a,clearInventory,2,
func_198254_a,allowsOverlap,2,
func_198265_a,register,2,
func_198274_a,doClone,2,
func_198297_a,enablePack,2,
func_198299_a,register,2,
func_198303_a,parsePackInfo,2,
func_198312_a,disablePack,2,
func_198313_a,listAllPacks,2,
func_198314_b,listAvailablePacks,2,
func_198315_c,listEnabledPacks,2,
func_198321_a,register,2,
func_198322_a,deopPlayers,2,
func_198330_a,register,2,
func_198335_a,startDebug,2,
func_198336_b,stopDebug,2,
func_198340_a,register,2,
func_198341_a,setGameType,2,
func_198344_a,register,2,
func_198345_a,setDifficulty,2,
func_198353_a,register,2,
func_198354_a,clearAllEffects,2,
func_198355_a,clearEffect,2,
func_198360_a,addEffect,2,
func_198364_a,register,2,
func_198371_a,compareScores,2,
func_198378_a,register,2,
func_198392_a,makeStoreSubcommand,2,
func_198394_a,makeIfCommand,2,
func_198397_a,storeIntoNBT,2,
func_198411_a,checkIfMatches,2,
func_198437_a,register,2,
func_198438_b,setExperience,2,
func_198443_a,queryExperience,2,
func_198448_a,addExperience,2,
func_198463_a,doFill,2,
func_198465_a,register,2,
func_198476_a,register,2,
func_198482_a,register,2,
func_198484_a,setGameMode,2,
func_198487_a,register,2,
func_198494_a,register,2,
func_198497_a,giveItem,2,
func_198498_a,mouseScrolled,0,
func_198499_a,mouseClicked,0,
func_198500_a,render,0,
func_198501_a,useSuggestion,0,
func_198502_b,hide,0,
func_198503_b,keyPressed,0,
func_198510_a,register,2,
func_198514_a,register,2,
func_198515_a,kickPlayers,2,
func_198518_a,register,2,
func_198519_a,killEntities,2,
func_198522_a,register,2,
func_198524_a,listNames,2,
func_198528_a,register,2,
func_198534_a,locateStructure,2,
func_198537_a,register,2,
func_198538_a,sendPrivateMessage,2,
func_198541_a,register,2,
func_198542_a,opPlayers,2,
func_198547_a,register,2,
func_198548_a,unbanPlayers,2,
func_198553_a,register,2,
func_198557_a,unbanIp,2,
func_198563_a,register,2,
func_198564_a,spawnParticle,2,
func_198572_a,register,2,
func_198573_a,playSound,2,
func_198577_a,buildCategorySubcommand,2,
func_198581_a,register,2,
func_198584_a,publish,2,
func_198589_a,register,2,
func_198590_b,takeRecipes,2,
func_198594_a,giveRecipes,2,
func_198597_a,register,2,
func_198602_a,register,2,
func_198603_a,replaceItemBlock,2,
func_198604_a,replaceItemEntities,2,
func_198611_a,register,2,
func_198614_a,saveAll,2,
func_198617_a,register,2,
func_198621_a,register,2,
func_198625_a,register,2,
func_198629_a,addObjective,2,
func_198632_a,clearObjectiveDisplaySlot,2,
